"ItemID","Description","Bottles_Per_Case","Cost_Amount_Per_Bottle","Total_Cost","Week1","Week2","Week3","Week4","Week5","Week6","Week7","Week8","Week9","Week10","Week11","Week12","Week13","Week14","Week15","Week16","Week17","Week18","Week19","Week20","Week21","Week22","Week23","Week24","Week25","Week26","Week27","Week28","Week29","Week30","Week31","Week32","Week33","Week34","Week35","Week36","Week37","Week38","Week39","Week40","Week41","Week42","Week43","Week44","Week45","Week46","Week47","Week48","Week49","Week50","Week51","Week52","Week53","Grand_Total"
16420,"JAMESON IRISH WHISKEY - 375ML",24,18.99,455.76,9,11,11,10,10,7,5,10,16,10,10,12,11,10,15,11,11,15,17,7,6,8,12,17,9,17,11,7,10,5,9,4,10,8,11,8,12,10,13,16,19,9,11,12,11,11,18,14,13,14,25,22,6,649
36650,"SVEDKA VODKA - 750ML",12,13.99,167.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
36790,"KETEL ONE VODKA - 1.75L",6,46.99,281.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
244013,"POST MERIDIEM MARGARITA - 24/100ML",24,4.99,119.76,7,14,14,27,14,16,6,6,6,9,12,14,14,17,16,11,24,26,21,16,9,9,11,13,5,14,14,9,16,12,9,10,11,4,4,5,7,8,11,12,11,16,16,16,12,7,10,6,1,7,10,10,3,637
38954,"BACARDI SUP WHITE RUM - 1L",12,19.99,239.88,9,5,5,10,13,14,12,8,8,5,5,4,18,3,21,4,7,12,6,9,9,15,8,10,14,13,18,20,12,8,12,11,13,10,7,5,9,8,12,6,8,12,9,24,16,9,15,9,17,18,34,18,12,631
73952,"HIGH NOON  PASSION FRUIT  - RTD-  4PK- 355ML",24,2.7475,65.94,4,16,16,16,8,12,16,4,4,8,8,8,16,8,0,4,12,8,8,16,8,16,28,28,32,60,20,20,12,8,0,0,0,0,0,8,12,12,8,8,0,12,4,20,12,16,4,24,4,8,16,12,12,643
348532,"99 SCHNAPPS VARIETY 4PK/50ML",120,1.09,130.8,0,4,4,12,0,16,24,8,4,4,0,0,4,12,12,24,4,8,4,76,32,8,8,0,8,12,24,0,0,16,4,8,24,8,0,4,20,24,16,16,16,8,20,4,20,16,16,12,4,0,12,12,0,713
42518,"WILD TURKEY 101 - 50ML",120,3.49,418.8,15,7,7,0,0,0,0,15,14,22,29,26,12,0,0,0,12,18,21,10,20,12,16,3,8,0,0,0,0,0,24,15,27,24,21,8,0,6,24,29,37,4,20,0,0,0,7,4,28,13,16,4,10,711
11797,"JIM BEAM WHITE - 200ML",48,6.99,335.52,3,4,4,4,7,16,3,10,9,5,5,3,19,20,14,13,14,6,10,13,18,13,10,9,9,21,10,11,9,5,7,9,11,11,9,9,13,13,12,19,17,16,6,8,13,19,12,17,11,20,12,16,8,640
24135,"AUSTIN COCKTAILS FREDS RUBY RED VODKA 6/4 250ML",24,3.4975,83.94,0,0,0,0,0,16,0,4,0,8,12,4,4,8,0,8,16,4,24,0,12,16,8,16,12,4,4,4,4,8,20,0,0,0,20,20,8,8,16,16,28,4,24,32,24,20,20,28,16,16,28,44,4,619
69404,"JOSE CUERVO SILVER TEQUILA 50ML",120,2.09,250.8,0,0,0,0,2,9,4,20,9,45,18,6,0,0,0,0,23,37,18,19,23,1,0,0,0,12,49,35,24,0,0,0,35,18,16,20,19,12,0,0,0,0,6,20,9,12,21,2,21,25,0,0,0,712
93505,"SAM ADAMS WINTERLAGER 4/6 LN - 12OZ",24,1.831666667,43.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,144,84,66,168,96,0,614
66497,"ANGRY ORCHARD FALL VP 2/12 CAN",24,1.749166667,41.980000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,84,72,24,24,72,72,12,84,72,12,0,0,0,0,0,0,0,0,0,614
12827,"CASAMIGOS TEQUILA BLANCO - 1L",6,63.99,383.94,4,13,13,16,9,4,13,7,14,10,8,7,19,13,6,7,11,6,10,16,10,12,12,20,6,12,6,7,5,10,21,4,8,11,8,9,9,13,12,9,12,14,5,9,13,17,18,18,5,12,25,19,16,663
24140,"AUSTIN COCKTAILS BERGAMOT ORANGE MARGARITA 6/4 250ML",24,3.4975,83.94,0,0,0,0,0,8,12,4,8,4,4,4,0,20,8,16,16,4,24,8,16,20,4,12,12,12,28,16,12,8,8,0,0,12,16,24,16,8,8,12,28,8,24,20,16,12,12,0,16,16,16,16,16,611
10430,"STONE IPA 4/6 NR",24,2.165,51.96,12,30,30,12,18,24,12,12,12,6,0,6,0,12,12,18,12,24,18,6,12,18,6,6,0,6,18,18,0,12,6,6,30,6,12,0,6,12,0,6,18,0,0,12,6,0,30,18,6,12,18,12,24,638
241028,"CASAMIGOS ANEJO TEQUILA - 50ML",60,6.09,365.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
30957,"SIMPLY SPIKED LEMONADE 4/6 CAN",24,1.665,39.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
13587,"BACARDI RUM - LIMON - 50ML",120,1.19,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
25447,"SAM ADAMS JACK-O 4/6-NR",24,1.831666667,43.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,60,48,48,30,30,66,54,42,84,36,60,0,0,0,0,0,0,0,602
51006,"TRULY TROPICAL VARIETY 2/12PK 120Z SLIM CANS",24,1.749166667,41.980000008,0,48,48,0,60,12,72,12,24,24,0,132,24,48,36,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650
69545,"7 LOCKS PAINT BRANCH BOHEMIAN PILSNER 4/6 CANS",24,2.331666667,55.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
297230,"POST MERIDIEM ESPRESSO MARTINI 24/100ML",24,4.99,119.76,11,20,20,23,22,7,14,10,18,9,25,23,19,9,6,16,5,6,13,6,12,18,5,9,12,11,11,7,4,7,7,1,15,5,6,8,6,5,5,3,7,10,12,11,3,4,5,16,13,11,15,22,13,610
41808,"JAGERMEISTER LIQUEUR - 50ML",120,2.19,262.8,13,10,10,8,12,12,15,0,0,0,3,13,19,14,17,7,22,29,29,14,8,20,15,9,2,15,4,0,4,5,7,5,6,10,17,4,26,5,27,4,0,0,0,0,0,18,24,26,28,21,0,0,0,679
37834,"GREY GOOSE VODKA - 1.75L",6,49.99,299.94,11,7,7,8,19,18,21,14,9,6,11,14,6,13,4,7,7,14,5,8,9,7,6,6,7,9,16,5,13,5,9,6,8,9,8,14,7,8,9,18,11,13,10,10,10,17,6,22,9,9,16,28,13,618
300012,"CH D'ESCLANS WHISPERING ANGEL - 750ML",12,22.99,275.88,0,1,1,6,4,3,6,2,3,2,6,3,9,5,7,10,5,9,12,8,16,24,10,25,17,13,26,28,16,21,17,16,10,7,15,24,8,21,14,16,8,7,6,7,11,9,12,14,11,3,13,13,6,601
42258,"ON THE ROCKS HORNITOS MARGARITA RTD 375ML",12,12.99,155.88,3,6,6,5,12,5,9,20,12,9,10,8,10,9,13,11,10,13,16,15,14,6,9,13,15,18,6,13,4,12,13,17,8,20,16,7,12,15,10,14,9,9,14,17,11,5,9,13,6,10,7,3,5,587
68889,"DC BRAU FULL TRANSPARENCY VARIETY 2/12 CANS",24,1.5825,37.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
76790,"CROWN ROYAL BLACKBERRY - 750ML",12,29.99,359.88,0,0,0,0,0,30,34,40,16,0,0,0,0,27,56,32,5,0,12,0,0,0,0,0,0,0,0,8,20,25,13,14,6,8,8,10,25,10,23,12,3,10,6,11,17,9,9,10,7,12,11,12,11,604
251034,"PARROT BAY STRAWBERRY - 50ML",120,1.09,130.8,9,2,2,7,13,18,19,7,11,7,23,13,19,9,13,13,19,11,12,7,10,11,6,5,5,5,8,13,4,9,6,12,12,10,7,0,14,17,15,10,15,13,15,9,7,4,16,11,15,12,12,3,0,666
241464,"99 SCHNAPPS ROOT BEER - 50ML",120,1.09,130.8,0,0,0,2,12,4,1,7,10,7,12,8,4,3,14,10,15,8,18,12,7,12,13,21,16,12,13,14,11,5,16,16,23,12,11,10,11,17,8,20,15,11,8,19,20,8,6,4,9,5,17,14,7,679
69346,"LAGUNITAS SUMPIN SUMPIN 4/6 CANS",24,1.998333333,47.959999992,0,12,12,12,12,12,18,12,12,6,6,6,0,12,24,0,12,0,12,18,24,0,6,0,12,12,0,18,6,18,12,12,0,6,18,18,6,12,12,24,0,18,0,12,18,6,18,12,24,6,18,18,6,596
74777,"LUNAZUL TEQUILA- REPOSADO - 750ML",12,22.99,275.88,6,8,8,3,5,11,16,3,3,6,4,3,9,5,10,8,3,8,16,6,8,9,16,15,15,14,11,4,12,16,18,17,16,21,15,15,13,8,14,9,6,8,11,12,12,19,4,9,7,13,19,18,16,596
251028,"PARROT BAY PINEAPPLE - 50ML",120,1.09,130.8,4,9,9,7,14,14,8,3,11,4,21,13,24,18,19,13,18,13,16,12,9,8,10,7,13,9,10,11,9,12,8,14,20,7,2,4,13,10,18,12,10,17,4,3,4,4,11,4,6,13,8,5,2,668
81806,"STARBOROUGH NEW ZELAND S/BLC - 750ML",12,13.99,167.88,3,7,7,12,22,9,7,2,13,13,11,10,9,16,18,18,13,9,5,19,8,9,16,19,14,28,20,22,16,21,19,15,16,10,1,1,7,3,4,11,5,3,5,2,5,9,5,5,6,1,6,13,2,576
76008,"TITO'S HANDMADE VODKA - 200ML",24,8.99,215.76,4,7,7,12,12,12,10,7,17,9,8,9,10,8,7,9,16,11,15,8,11,11,12,4,11,20,10,9,20,11,17,19,12,12,13,11,17,17,15,16,10,15,0,0,9,9,6,10,12,0,0,0,0,570
66060,"ECCO DOMANI P/GRIG - 750ML",12,13.99,167.88,7,5,5,9,8,10,11,11,1,8,13,19,9,21,21,14,12,4,7,14,24,11,8,9,15,17,17,17,15,11,11,11,7,12,4,6,6,5,8,6,3,7,9,1,10,9,23,6,7,13,12,2,1,558
241468,"99 SCHNAPPS BANANAS - 50ML",120,1.09,130.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
79989,"ANGELS ENVY BOURBON PORT FINISH - 750ML",6,47.99,287.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
42247,"BACARDI RUM WHITE - 200ML",24,4.99,119.76,16,14,14,24,11,13,13,15,17,12,16,12,7,12,14,19,19,10,11,15,14,10,6,6,13,4,9,3,4,1,7,8,6,4,3,7,6,5,7,9,3,9,19,9,12,8,8,6,8,10,10,10,5,562
63393,"BELLS TWO HEARTED ALE 4/6 NR",24,2.498333333,59.959999992,0,24,24,24,0,6,18,30,12,12,24,6,0,6,18,6,0,18,6,24,6,0,0,12,0,6,0,12,0,6,12,0,0,18,6,12,6,12,6,0,12,6,18,12,6,0,30,36,6,0,24,18,12,578
88945,"THE FINNISH LONG DRINK TRADITIONAL 4/6PK - 12OZ CAN",24,3.165,75.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
42255,"ON THE ROCKS EFFEN VODKA COSMOPOLITAN RTD 375ML",12,12.99,155.88,10,4,4,6,6,4,14,9,18,11,9,11,4,8,4,4,11,15,12,9,19,9,17,15,9,11,11,5,4,10,7,9,8,10,14,12,10,13,17,10,4,5,7,7,8,21,7,20,6,18,10,16,1,548
89923,"99 LEMONADES VARIETY PACK 12/10PK - 50ML",120,1.09,130.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,40,0,10,50,10,110,50,110,70,651
74766,"LUNAZUL TEQUILA - BLANCO - 750ML",12,22.99,275.88,9,4,4,4,4,7,7,5,5,3,6,11,11,6,10,5,3,13,6,6,10,14,12,12,22,22,11,3,18,10,19,14,18,11,16,6,9,13,12,7,10,11,16,16,7,14,8,5,6,11,11,11,9,558
52620,"MARK WEST CAL P/NOIR - 750ML",12,12.99,155.88,7,25,25,23,17,2,13,8,4,9,6,16,5,10,11,9,13,6,3,3,8,13,10,22,8,12,5,5,6,7,2,3,8,2,4,6,6,3,3,10,6,3,10,6,5,15,19,22,3,26,26,28,4,556
36374,"PLATINUM 7X VODKA - 750ML",12,7.99,95.88,4,7,7,8,7,8,5,14,12,8,9,14,13,12,10,18,18,11,13,11,8,13,9,15,7,12,6,9,15,14,13,11,12,9,9,12,8,8,5,7,8,11,10,8,14,13,5,10,9,1,3,7,5,535
15077,"BEER FARM PHILSNER 4/6 CANS",24,1.998333333,47.959999992,0,18,18,0,6,18,0,0,6,18,0,12,6,12,6,0,0,6,6,18,12,18,42,30,6,36,12,6,12,0,6,0,18,12,12,0,6,12,24,12,0,12,18,18,12,12,6,0,0,6,18,12,0,566
88590,"LA MARCA PROSECCO ROSE - 750ML",12,18.99,227.88,3,6,6,5,15,4,13,13,10,6,11,6,11,6,7,11,13,5,16,24,10,11,7,4,6,8,14,27,14,15,17,1,9,5,8,5,6,5,8,14,10,2,5,5,12,6,4,12,10,12,15,34,5,548
35858,"BOWMANS VODKA - 1L",12,6.99,83.88,5,11,11,12,4,10,10,7,17,10,12,4,9,4,11,8,0,4,12,9,18,18,17,22,10,15,16,19,11,10,23,12,13,0,18,15,18,10,14,14,16,10,4,0,0,0,4,19,0,0,0,0,0,535
58279,"JACK DANIELS & COKE ZERO - 4 PK - RTD - 355ML",24,3.2475,77.94,12,12,12,12,8,0,12,0,4,12,12,16,4,4,24,16,16,32,12,28,16,8,16,16,0,12,32,12,20,12,4,0,0,0,0,12,16,4,16,8,12,4,0,0,0,8,4,16,4,8,0,4,16,555
35653,"GILBEY'S VODKA - 1.75L",6,14.99,89.94,10,10,10,4,14,10,9,11,7,9,10,13,15,7,8,11,7,8,11,9,11,9,10,16,10,5,4,10,14,12,10,12,10,19,13,14,9,8,7,5,7,13,10,5,6,5,12,10,15,11,13,11,1,541
73062,"JOSE CUERVO SILVER TEQUILA -FLASK-375ML",24,12.99,311.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
42544,"DEKUYPER SIGN TRIPLE SEC - 1L",12,7.99,95.88,13,3,3,7,8,9,8,5,4,9,5,14,13,4,7,6,7,17,8,12,18,8,8,14,7,13,12,11,19,6,1,6,14,3,9,15,7,9,8,12,8,10,13,11,9,6,13,12,16,11,11,14,8,524
70428,"PINNACLE VODKA - 375ML",24,5.99,143.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
74811,"JOHNNIE WALKER DOUBLE BLACK LABEL - 750ML",6,44.99,269.94,36,3,3,3,5,6,6,3,5,5,29,37,6,5,9,2,12,0,0,3,4,16,7,10,11,4,6,15,16,15,15,12,6,4,8,13,10,12,5,13,22,8,4,15,16,10,4,4,7,11,5,12,6,555
72646,"JOSE CUERVO SILVER TEQUILA - 750ML",12,20.99,251.88,3,9,9,11,13,10,18,11,13,10,11,11,4,5,5,11,7,6,15,17,13,6,14,7,7,5,12,10,11,12,6,12,9,10,14,11,10,4,3,8,4,10,6,15,8,13,8,16,12,11,11,15,2,547
47191,"SVEDKA VODKA - 375ML",24,6.99,167.76,11,15,15,7,12,7,7,10,5,9,11,12,3,7,11,8,14,8,19,13,12,17,7,8,5,11,9,8,13,17,10,13,15,11,22,23,35,11,15,35,12,4,0,0,0,0,0,0,0,0,0,0,0,548
18152,"GUINNESS ZERO NA DRAUGHT 6/4 14.9OZ CANS",24,2.4975,59.94,12,0,0,12,16,4,4,16,12,8,16,12,8,0,8,8,12,8,0,8,4,4,4,4,20,0,12,4,8,16,16,0,12,12,12,4,16,4,12,28,12,8,4,16,16,12,4,16,16,12,12,8,8,526
10668,"MAKERS MARK BOURBON - 375ML",12,15.99,191.88,5,9,9,6,8,16,18,2,16,9,11,5,13,5,8,10,5,10,10,7,9,10,11,6,8,4,5,4,4,14,5,8,13,12,5,11,14,7,15,7,9,8,8,11,13,16,11,13,6,9,20,24,5,535
84923,"CYT FRONTERA CAB - 1.5L",6,10.99,65.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
51046,"SAM ADAMS WICKED HAZY 4/6PK 12OZ CAN",24,1.831666667,43.960000008,12,6,6,12,18,6,24,0,6,6,18,0,0,0,12,6,24,6,0,12,36,0,6,6,6,12,12,24,30,6,18,12,6,0,12,6,6,30,0,6,0,0,18,6,0,0,6,24,0,0,12,6,18,524
30810,"DOGFISH HEAD SEAQUENCH ALE 4/6 CAN",24,1.998333333,47.959999992,6,0,0,0,6,12,6,0,0,12,0,18,6,6,0,12,6,6,12,12,12,6,0,0,24,0,30,18,12,30,6,12,12,0,18,6,6,0,6,6,12,12,6,6,6,18,12,6,12,36,12,6,18,512
30872,"ELYSIAN SPACE DUST 4/6 NR 12OZ",24,2.331666667,55.960000008,0,6,6,12,6,18,0,24,12,6,18,12,12,0,18,6,6,18,12,6,18,0,6,0,6,6,12,18,6,6,12,6,12,6,0,0,6,18,6,12,6,6,6,6,6,6,12,24,0,12,12,30,12,518
20664,"SEAGRAM'S 7 CROWN - 50ML",120,1.39,166.8,5,12,12,8,0,6,7,16,14,0,12,7,23,7,0,0,0,0,18,14,13,27,18,13,14,3,0,0,0,11,18,7,18,15,9,6,11,5,7,14,1,0,0,15,10,9,26,25,8,7,20,0,0,612
11860,"ELIJAH CRAIG BOURBON  SMALL BATCH 94P - 750ml",12,29.99,359.88,1,5,5,11,10,6,5,8,6,20,22,14,10,3,5,10,9,6,9,8,10,8,10,13,11,9,4,3,4,5,16,22,13,15,18,4,5,3,3,12,19,13,25,20,3,5,6,8,6,2,13,9,3,535
94560,"DOGFISH HEAD FESTINA PECHE 4/6 CN",24,2.331666667,55.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,42,30,54,30,42,48,0,0,0,0,30,42,12,30,6,42,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518
12976,"ATLAS DANCE OF DAYS 4/6 CAN",24,2.165,51.96,12,0,0,12,18,12,12,0,12,0,6,6,12,12,6,30,0,24,6,18,0,6,12,6,12,12,24,0,18,6,12,0,12,18,42,6,6,12,6,12,18,0,0,0,6,0,18,0,0,6,0,18,0,512
241602,"DOGFISH HEAD STRAWBERRY HONEYBERRY VODKA LEMONADE - 6/4 CAN",24,2.9975,71.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
60392,"ATLAS BLOOD ORANGE GOSE 4/6 CANS",24,2.165,51.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
304924,"ABSOLUT LIME 50ML",120,2.59,310.8,15,7,7,11,4,13,11,5,20,14,4,4,3,8,15,12,3,9,6,2,8,6,10,11,22,11,3,3,7,2,8,4,12,10,2,17,3,13,5,16,6,18,5,16,9,12,0,25,20,6,12,4,9,611
18984,"BEER FARM FARM DOG 4/6 CAN",24,1.998333333,47.959999992,12,18,18,0,18,6,0,6,12,6,6,6,18,6,12,12,12,6,18,18,6,36,18,18,0,24,0,0,0,0,12,0,6,0,0,12,6,36,0,0,18,12,6,30,0,0,18,0,0,30,0,0,0,524
27502,"JOHNNIE WALKER BLACK - 750ML",12,39.99,479.88,13,9,9,9,19,7,9,4,13,8,7,7,10,12,11,8,8,10,7,7,11,8,18,11,12,10,8,10,13,7,7,3,7,3,5,7,17,8,6,7,7,9,4,7,7,9,8,9,5,18,13,18,3,534
70246,"1800 SILVER TEQUILA 1.75L",6,44.99,269.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
42253,"ON THE ROCKS KNOB CREEK OLD FASHIONED RTD - 375ML",12,12.99,155.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
239584,"BUZZBALLZ CHILLERS LIME 'RITA 24/CS - 187ML",24,3.99,95.76,6,17,17,18,7,13,13,5,8,8,19,22,16,15,16,13,17,17,0,0,12,25,19,22,17,5,19,9,14,24,31,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
239600,"GREY GOOSE VODKA - 50ML",96,5.69,546.24,11,6,6,11,13,10,6,21,12,32,12,9,17,12,3,15,11,15,5,15,6,11,9,11,32,22,9,11,3,15,18,4,14,9,7,12,15,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,582
20109,"JAMESON IRISH WHISKEY - 1.75L",6,59.99,359.94,5,6,6,6,5,15,5,5,12,6,11,8,5,7,11,11,6,7,3,10,7,12,13,9,11,2,10,11,12,10,13,14,12,9,7,9,9,9,7,8,7,11,12,12,9,7,11,14,10,12,13,15,5,548
14413,"BUTTERFLY BERRY VODKA SODA 6/4 CANS",24,3.7475,89.94,0,0,0,0,0,0,0,8,16,4,12,16,4,16,0,8,4,8,0,4,4,8,0,8,4,12,12,8,4,12,12,12,16,24,16,12,0,12,4,16,12,4,24,20,20,8,20,8,28,16,8,8,8,508
16727,"DENIZENS PGC PREMIUM LAGER 4/6 CANS",24,1.665,39.96,0,0,0,0,0,0,0,0,0,24,0,6,12,6,24,0,6,6,12,6,18,12,12,6,18,24,24,24,0,24,18,6,12,12,0,0,18,12,0,0,18,0,6,18,24,12,12,18,0,18,12,0,0,506
25928,"KONA BIG WAVE 4/6NR - 12OZ",24,1.998333333,47.959999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
64827,"VEUVE CLICQUOT YELLOW LBL - - GB  - 750ML",12,73.99,887.88,1,5,5,3,13,10,8,3,0,6,10,4,8,3,9,8,3,10,6,7,6,10,6,4,6,5,5,2,3,19,6,3,10,5,11,4,8,8,6,18,7,14,9,10,6,8,10,22,12,13,28,28,42,562
431575,"JOSH CELLARS CHARD - 750ML",12,16.99,203.88,13,12,12,11,19,6,14,9,4,4,11,8,7,5,8,12,4,5,4,5,7,18,15,30,23,13,6,2,5,18,1,10,16,12,4,1,4,4,8,6,3,3,9,11,14,6,8,9,2,9,3,10,2,494
50636,"KAHLUA COFFEE - 750ML",12,27.99,335.88,8,13,13,12,11,12,6,4,6,7,6,11,1,7,8,6,6,1,6,6,6,3,7,16,5,7,7,4,5,5,4,7,6,5,6,5,6,4,4,9,13,1,12,8,13,12,11,24,16,21,30,17,24,513
32240,"OLE SMOKY BANANA PUDD 35 50ML",48,3.89,186.72,0,7,7,8,5,8,5,9,3,1,4,7,6,2,5,1,4,3,14,9,12,13,8,4,11,9,8,9,1,9,12,5,2,4,4,3,13,13,7,33,15,13,17,15,8,12,9,10,10,21,28,19,6,523
76807,"WOODFORD RESERVE BOURBON - 50ML",120,3.59,430.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
55602,"BULLEIT BOURBON - 375ML",12,14.99,179.88,7,11,11,12,16,8,9,11,9,10,11,9,0,11,12,13,14,9,6,11,11,9,6,2,7,8,4,12,9,9,12,9,9,3,7,8,7,7,4,6,7,4,6,6,9,9,12,14,13,15,17,13,10,511
15318,"CROWN ROYAL - 375ML",24,16.99,407.76,0,0,0,9,10,13,16,8,8,10,13,7,11,10,8,12,11,8,10,14,10,8,14,8,5,10,11,6,9,13,13,9,12,6,9,9,9,10,11,9,7,10,5,13,11,9,12,7,8,8,10,0,0,510
71245,"BULLEIT RYE WHISKEY - 750ML",12,28.99,347.88,1,15,15,12,12,7,6,10,1,9,7,6,13,8,3,6,5,8,16,10,25,8,12,9,9,4,5,10,4,9,13,8,10,14,6,7,6,5,5,6,7,9,8,13,8,10,15,16,12,13,9,15,4,525
170930,"HAPPY DAD HARD SELTZER GRAPE 2/12 CAN 12OZ",24,1.749166667,41.980000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,36,24,24,48,60,24,12,24,12,0,36,12,12,12,24,36,24,12,0,12,494
15122,"7 LOCKS BILLY GOAT TR'ALE SESSION PALE 4/6 CANS",24,2.665,63.96,6,24,24,6,18,6,6,6,12,6,12,12,18,6,6,6,6,24,0,18,6,0,12,12,0,6,6,12,0,0,12,0,6,6,12,12,0,6,6,6,18,0,0,12,0,0,6,36,12,6,12,18,0,489
11770,"JIM BEAM WHITE - 750ML",12,17.99,215.88,11,16,16,13,6,8,1,0,2,11,6,8,10,11,6,6,0,0,0,0,2,8,6,9,6,9,8,3,7,3,11,5,7,7,5,8,9,11,16,14,13,14,19,16,7,16,15,15,17,12,14,24,4,501
379464,"DOGFISH HEAD TROPICAL BAR CART VARIETY 3/8 CAN",24,2.49875,59.97,0,0,0,0,0,8,8,0,16,8,0,32,8,16,24,16,16,16,8,0,8,16,0,0,24,0,0,0,0,0,0,0,0,0,24,24,40,0,16,8,8,8,8,16,0,0,16,0,0,16,24,8,24,490
